DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20191108,28851301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191108,51146901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191108,14907101,25675,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND
20191108,67496701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191108,92669501,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191108,34981701,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191108,99DDN801,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191107,99IUET01,14537,PEN DRIVE 16GB PD588 TWIST PRETO             
20191107,99EY0R01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191107,9OACKJ01,14537,PEN DRIVE 16GB PD588 TWIST PRETO             
20191107,46668001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191107,9NZMC501,26243,SUPORTE UNIV. BEDIN BU-25                    
20191106,000Q9S01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,000QDE01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,9OAEQX01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20191106,9OAEQX01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20191106,13297101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191106,48927901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191106,66007601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,99DFFJ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,9OMO1Y01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,9NYDNT01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191106,9NZMC501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191106,99GJIV01,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20191105,99BO7M01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191105,9OQ9RS01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191105,9O4TIS01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191104,9ORDP101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191104,9NY5ZY01,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20191104,10104201,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191104,57519701,25191,SMARTPHONE SAMSUNG GAL J6 32GB PRETO         
20191104,9ONJ6U01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191104,9ONJ6U01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191104,20065001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191104,49909601,25367,TABLET NB729 MINI MS40G BRANCO               
20191104,22987201,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191104,99EPZA01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191104,99EPZA01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191102,88970801,26222,CELULAR INFINITY W201 PRETO                  
20191101,9ORD9K01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191101,90668601,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191101,32913101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191101,99CU8Q01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191101,99CU8Q01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191101,99MIJF01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191101,9O1F1901,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191101,15156701,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20191031,9OR8HE01,26222,CELULAR INFINITY W201 PRETO                  
20191031,99DPO701,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191031,99F6C601,20966,PEN DRIVE 32GB PD589 TWIST PRETO             
20191030,02999401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191030,02999401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191030,9NXAHQ01,26344,"TELEVISOR SMART 50"" P6US ULTRA HD 4K HDR SEMP"
20191030,9NXAHQ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191029,9OAF6D01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191029,21543101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191029,17989401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191029,97696801,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191029,9ONP4601,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191028,99PRV901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191028,99PRV901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191028,9O9BOL01,25211,TABLET NB276 M7S 3G PLUS 8GB DOURADO         
20191028,21377301,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20191028,40198501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191028,71127101,24875,"TELEVISOR 32"" L1800 SEMP TCL                 "
20191028,71127101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191028,99QGI901,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20191028,01429101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191027,68991001,25737,"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   "
20191027,68991001,21603,DVD D-14 GAME STAR II MONDIAL                
20191026,58943201,25675,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND
20191026,9OQ9RS01,25246,PEN DRIVE PD590 64GB TWIST PRETO             
20191026,45247401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191025,99JJ6401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191025,99BV2O01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191025,78632001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191025,71540801,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20191024,60556301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191024,45217901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191024,9ODL8X01,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20191024,86628301,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191023,16369301,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191023,45247401,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191022,9OR8TU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191022,9OHENE01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191021,19967101,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191021,92862901,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20191020,9O0FHP01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191019,9O8FYX01,21647,DVD D-15 KARAOKE MONDIAL                     
20191018,63176601,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20191018,62255101,20966,PEN DRIVE 32GB PD589 TWIST PRETO             
20191018,99EQ5P01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99LXV701,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20191017,9OM2RY01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191017,69613501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191017,69613501,25737,"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   "
20191017,99EJA301,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191017,30271401,25870,TABLET NB296 M7S LITE 8GB PRETO              
20191016,20024501,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191016,9OR69V01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191016,9OPOIB01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191015,9OP0KJ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191015,66588501,25366,TABLET NB728 MINI MS40G PRETO                
20191015,01339601,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20191015,9OALLC01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20191015,9NZR7A01,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20191014,9O6KN501,26386,SMARTPHONE LG K8 PLUS AZUL                   
20191014,9OBRKI01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191014,9O074501,23631,SMARTPHONE LG K10 POWER DB DOURADO           
20191014,60979001,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191014,97476201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191014,99JJ6401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,02898401,26222,CELULAR INFINITY W201 PRETO                  
20191014,63818601,19525,RADIO RECEPTOR 2 FXS RM PFT22AC              
20191014,9O35G901,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191013,99MG2U01,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20191013,84236901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191012,65841001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191012,65841001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191012,9OGPCF01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191012,91333301,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20191012,76411101,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191011,99EKRW01,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20191011,20620501,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20191011,25299001,24278,MEGA DRIVE 22 JOGOS TECTOY                   
20191011,52124901,23783,RADIO CJ44 ABRALLK LG                        
20191011,99CMY901,26100,TABLET NB736 MINI MS50G PRETO                
20191011,9O9FCT01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191011,63187801,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191010,16109901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191010,63340401,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191010,99DF6Q01,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20191010,10301701,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191010,66242501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191010,66242501,25716,"TELEVISOR SMART 32"" 32LK615 LG               "
20191010,9NY0UR01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191009,61011501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191009,9O8AAT01,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20191009,9OOMBU01,25869,TABLET NB297 M7S LITE 8GB BRANCO             
20191009,91333301,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191009,61927201,25582,SMARTPHONE LG K11 PLUS DB DOURADO            
20191009,00331801,24042,CONJ.SC-UA3LB-K PANASONIC                    
20191009,29669901,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20191009,29669901,26244,CAPINHA LG K11                               
20191009,03085001,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191009,9O0OXB01,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191009,9O0TZA01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191009,9O0G7M01,26179,"TELEVISOR SMART 32"" S3900S SEMP TCL          "
20191008,92968601,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191008,42444101,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191008,9OR1GV01,24852,TABLET NB707 MINI MS50L BRANCO/DOURADO       
20191007,99GK5801,23783,RADIO CJ44 ABRALLK LG                        
20191007,56674801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191007,9O7E0G01,25367,TABLET NB729 MINI MS40G BRANCO               
20191007,50912201,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20191007,9OL39601,24670,BOX LINE OPB 5060-X BLUETOOTH ONEAL          
20191007,99AVKT01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191007,9O8DNV01,26125,SMARTPHONE SAMSUNG GAL A70  A705 128GB BRANCO
20191007,9O8DNV01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191007,80312301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191007,9ONP4601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191006,99MONG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191005,9OE76Y01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191005,9OQXKS01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20191005,99DBVH01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191005,9O50UP01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20191005,9O50UP01,25673,CARTAO DE MEMORIA 32GB  LG                   
20191005,9OKRHI01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191005,9NXGRZ01,24597,TABLET BRAVVA BV QUAD PLUS 8G BRANCO         
20191005,9NXGRZ01,24599,TABLET BRAVVA BV QUAD PLUS 8G ROSA           
20191005,9NXGRZ01,24598,TABLET BRAVVA BV QUAD PLUS 8G PRETO          
20191004,9OH5O401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191004,23768601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191004,06633801,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191004,11037801,23777,RADIO RECEPTOR RM-PUSM81AC USB               
20191003,93781901,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191003,02411101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191003,9ODZZG01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191002,99GRGR01,24045,"TELEVISOR SMART 43"" TC43SV700 PANASONIC      "
20191002,99GRGR01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191002,14682501,14537,PEN DRIVE 16GB PD588 TWIST PRETO             
20191002,10301701,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191002,91969201,24374,"TELEVISOR SMART 43"" 4K 43UJ6565 LG           "
20191001,9OFCG401,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20191001,9O1C5J01,21603,DVD D-14 GAME STAR II MONDIAL                
20191001,9OQXKS01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191001,99IHWB01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191001,58428701,25366,TABLET NB728 MINI MS40G PRETO                
20191001,24522201,24045,"TELEVISOR SMART 43"" TC43SV700 PANASONIC      "
20191001,21683401,26243,SUPORTE UNIV. BEDIN BU-25                    
20191001,21683401,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191001,99JMND01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20190930,9NZV1K01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190930,23360201,26247,SMARTPHONE LG K8 PLUS PRETO                  
20190930,81247401,26222,CELULAR INFINITY W201 PRETO                  
20190930,9OQX6Y01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190930,9O1V4701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190930,9OQWDG01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190930,00102501,26222,CELULAR INFINITY W201 PRETO                  
20190930,9OQX4801,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20190930,9OQX3O01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190930,07346501,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20190928,90469401,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20190928,90469401,26243,SUPORTE UNIV. BEDIN BU-25                    
20190928,9O0HFL01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190928,00102501,26179,"TELEVISOR SMART 32"" S3900S SEMP TCL          "
20190928,83117901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190928,90877301,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190928,78632001,26222,CELULAR INFINITY W201 PRETO                  
20190928,99N1QE01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190928,20473401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190928,9OFWDG01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190927,9OQW2D01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190927,99BGLO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190927,9OQW4T01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190927,20024501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190927,25396201,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190927,61135301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190927,64575701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190926,62591101,24875,"TELEVISOR 32"" L1800 SEMP TCL                 "
20190926,9OCECG01,22175,CELULAR BLU TANK II T193 DB PRETO AMARELO    
20190926,98140501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190926,32873501,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20190925,46180901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190925,9OCECG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20190925,99GXQE01,20385,TABLET NB184 M7S QUAD CORE PRETO             
20190925,64895401,24875,"TELEVISOR 32"" L1800 SEMP TCL                 "
20190925,99H1KT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190925,9OQUEX01,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20190925,9OQULP01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190925,45573101,21647,DVD D-15 KARAOKE MONDIAL                     
20190924,9O1X4T01,23804,CONJ.SC-AKX700LBK SOM 3X1 PANASONIC          
20190924,9OQU7B01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190924,98756101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190924,9OAKGQ01,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20190924,9OCHPA01,26243,SUPORTE UNIV. BEDIN BU-25                    
20190924,9OCHPA01,21514,TELEJOGO MOD XP 199                          
20190924,99J5IX01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20190923,9OEVBR01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190923,98004001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190923,99MAIS01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190923,9NZ0EK01,25153,SMARTPHONE SAMSUNG GAL J4 J400 32GB DB PRETO 
20190923,99EDRH01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190923,99EDRH01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20190923,9OO74001,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20190922,99GAE601,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20190922,99GAE601,26243,SUPORTE UNIV. BEDIN BU-25                    
20190921,9O0HFL01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20190921,99N21V01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190921,36761801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190921,36761801,26243,SUPORTE UNIV. BEDIN BU-25                    
20190921,99MV8W01,20385,TABLET NB184 M7S QUAD CORE PRETO             
20190921,9O16EN01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190921,9ON74N01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190921,9ON74N01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190921,99F70801,25582,SMARTPHONE LG K11 PLUS DB DOURADO            
20190920,9NXGLI01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190920,99BNEQ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190919,99JQJ901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190919,9NWHYU01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190919,64926401,15713,SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  
20190919,64926401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190919,99CH8M01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190919,99EDL601,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20190919,9O1F1901,22217,CONJ.SC-AKX440LBK PANASONIC                  
20190919,94505901,26222,CELULAR INFINITY W201 PRETO                  
20190918,00045101,21647,DVD D-15 KARAOKE MONDIAL                     
20190918,40908001,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20190918,9NZR7A01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190918,9OQQNY01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20190918,9OQQNY01,26245,KIT CAPA E PELICULA LG K9TV                  
20190918,17508601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190917,96916401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190917,96916401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190917,9OQQ9301,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190917,99FFXB01,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20190917,99DWR101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190917,9O258401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190917,99MH1T01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190917,9OJUAA01,25677,SMARTPHONE MOTOROLA MOTO G7 POWER XT1955-1 AZ
20190917,98187101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190917,9NZV1K01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20190917,99EJA301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190917,66146501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190916,16812501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190916,13500101,21029,ANTENA 1.70 MT MULTIPONTO CENTURY            
20190915,54946501,21603,DVD D-14 GAME STAR II MONDIAL                
20190915,16871901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190915,99DF6Q01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190914,99A1PB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190914,99A1PB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190914,99A1PB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190914,99A1PB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190914,9OG2R501,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190914,93781901,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20190914,19434301,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20190914,97692501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190914,99CG0B01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190914,99K7Z101,26245,KIT CAPA E PELICULA LG K9TV                  
20190914,99K7Z101,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20190914,9O51SD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190914,9O51SD01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190913,9NYW2C01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20190913,99DCUV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190913,9OPRUA01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20190913,9OPRUA01,26245,KIT CAPA E PELICULA LG K9TV                  
20190913,55705801,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20190913,48867401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190913,48867401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190913,99MONZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190913,46614801,25675,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND
20190913,99I7Y001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190913,9O074501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190912,9OQNPE01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190912,14321401,26222,CELULAR INFINITY W201 PRETO                  
20190912,9OMC9D01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190912,99E93K01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190912,99AV9101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190912,97074801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190912,97074801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20190912,46122901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190912,46122901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190911,99DNJT01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190911,9ODZBW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190911,9ODZBW01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
