DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20191127,68173401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,96582101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9OEG4D01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9OEHYN01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191127,99FFXB01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191127,9O0GQQ01,25585,SMARTPHONE RIU EKO 4.0 DOURADO               
20191127,9NZWHT01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191127,9O2POG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99AHIG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99MJO001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99MJO001,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20191127,99MJO001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191127,01036201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,15604901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99JA9W01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99BZPW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,92040001,25243,PEN DRIVE 16GB PD688 TWIST ROSA MULTILASER   
20191127,99GUUE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191127,99H11101,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20191127,64753501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191127,64205101,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191127,46925801,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20191127,46925801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9OL5JD01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9OL5JD01,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191127,94568901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99CJYF01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9OHJGM01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191127,52078201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99IAIN01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191127,99C35W01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99CB9Q01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,9O9T1Z01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191127,9ODHRQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,99BNV601,25538,SMARTPHONE SAMSUNG GAL J6 64GB PRETO         
20191127,37393601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191127,10697101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99ITHB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191126,99L2CC01,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20191126,9OB04R01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191126,42009801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99EFM001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,27953901,21647,DVD D-15 KARAOKE MONDIAL                     
20191126,90248101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191126,33914901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191126,10762501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,12485701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99CRGL01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191126,14346001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,91132001,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191126,91132001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191126,09765201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99DZHJ01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20191126,15255301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,9OLLQ301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,14344201,22086,PEN DRIVE SONY R 16GB USMRGR                 
20191126,14344201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,51470201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99J7XE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,9NYWZF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191126,9O2JO301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99KCOH01,21647,DVD D-15 KARAOKE MONDIAL                     
20191126,58389401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,73492401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,17991801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,99F4QN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191126,99F4QN01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191126,9OAJF301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191126,79183001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,39077401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYBOJ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYBT101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYAVO01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYB9301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYB9301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191126,YYYBX201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,YYYA4B01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191125,YYY9ZH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,YYY9WP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,YYY9SP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,15947601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OKAIZ01,26015,SMARTPHONE SAMSUNG GAL A50  A505 64GB PRETO  
20191125,YYY9PR01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,22217701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,80056901,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191125,90179101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191125,54565801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OIZFQ01,26222,CELULAR INFINITY W201 PRETO                  
20191125,16919501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191125,99F43J01,21647,DVD D-15 KARAOKE MONDIAL                     
20191125,99DW0P01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,29607501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,21348001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,46889401,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191125,46889401,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191125,99EXP701,26484,SMARTPHONE SAMSUNG GAL A50 A505 128GB PRETO  
20191125,21348001,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20191125,9O0KA401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191125,03289001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9O9N2Z01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99C4P501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191125,99JDD501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,47872701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,14311101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99ER6A01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99F27X01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9O28ED01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,01413601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OCDM201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99CPVM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9O5TA001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9O4CRZ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99CI0Y01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99FGJI01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9NXZ7501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OHV2201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OHDO501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,33350501,25242,PEN DRIVE MC163 2X1 LEITOR USB SD 32GB       
20191125,33350501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,72173701,25675,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND
20191125,19170001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,62836701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,21543001,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191125,21543001,26243,SUPORTE UNIV. BEDIN BU-25                    
20191125,99PWLL01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99PWLL01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191125,9O29K301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,03327501,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20191125,99BUBP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99BUBP01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191125,41825201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,9OH1DT01,26344,"TELEVISOR SMART 50"" P6US ULTRA HD 4K HDR SEMP"
20191125,9OH2W801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191125,99CCNY01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191124,18915801,26243,SUPORTE UNIV. BEDIN BU-25                    
20191124,99FUUU01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191124,63903501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191124,9O10WX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,000ZNR01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,000ZSV01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,000ZA501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,000ZHX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,66579701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9O40WC01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191123,9O40WC01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191123,59225801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9O08QM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,87305801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,58088401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99A9B601,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191123,98999501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,88090301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99AZNH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9NWJTL01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9O29L001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9O29L001,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191123,35199301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,58100801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,93065001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99I14401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99LW7H01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191123,99KS3B01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191123,26371301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191123,26371301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,44115601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99EXPY01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99DOO801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,70260601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99HQ4I01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99E69Y01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,999UA501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9OLFKV01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191123,9OLFKV01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9O97WM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,48757301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191123,9O02SJ01,26222,CELULAR INFINITY W201 PRETO                  
20191123,48757301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9OO45P01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,38488701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,9NWIBF01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99JRC301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99K5PJ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191123,99K5PJ01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191122,99ENLS01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,14023601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,14922201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,73644801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,03327501,22619,CELULAR RIU-I R200 DB BRANCO-AZUL            
20191122,99KOOQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99PRNU01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OAIF101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,22042201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,68543201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9O2TKP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OP4CN01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20191122,98530901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OL5R901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OL5R901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,48375101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,86644001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,14893601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,84019301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,44854001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,15105801,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20191122,67385901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191122,97245901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99BZ3S01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,65238801,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191122,65238801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9NZWHT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9O4NON01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9O63GG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191122,9O16OE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,55554801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191122,97031301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OMGY201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,33469901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99IDWQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99IDWQ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191122,90912401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,34018501,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191122,34018501,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191122,31155101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,72323801,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191122,72323801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,57748401,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191122,88496401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99DNTP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99DNTP01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191122,90630301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OFRDE01,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20191122,9OFRDE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OBK8T01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99CDN801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,99JPJ801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,9OKAIZ01,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20191122,000YOA01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,000Z0Q01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,000Z5W01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191122,000Z5W01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,000YOD01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191122,000YM301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000YLB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y9C01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191121,000Y9C01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y3001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y7I01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y9601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y1G01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000Y5I01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,000YDQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99ET4M01,21647,DVD D-15 KARAOKE MONDIAL                     
20191121,97489501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9O4MRW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,91939201,26243,SUPORTE UNIV. BEDIN BU-25                    
20191121,91939201,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191121,03748601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OHKH801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OP8DH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OAX3C01,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20191121,55554801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,90504801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99FTQB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99A9B601,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191121,20127101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99LC3801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99LC3801,25870,TABLET NB296 M7S LITE 8GB PRETO              
20191121,9O0EVA01,25870,TABLET NB296 M7S LITE 8GB PRETO              
20191121,9O0EVA01,25870,TABLET NB296 M7S LITE 8GB PRETO              
20191121,9NZZMX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9NZZMX01,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191121,9ORAFC01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OJYAP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99BM2701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99KW7F01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9O0EVA01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99FDWM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99DCS301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,64650001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,75661701,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191121,9OBLVG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OKLR901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OKQF601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OOEOV01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191121,80416401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,38251001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9OCYI001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,9NYM1201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,52105501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,99AOLG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,40324401,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191121,30980001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,34612601,24911,"TELEVISOR SMART 43"" S3900FS SEMP TCL         "
20191121,04193901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,19882501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191121,69366101,26432,AUTO RADIO AR-06 PRETO                       
20191120,000XI501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,000XG301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,000XKN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,000XP101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,9ODTIM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191120,000XYT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,000XFS01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,9O2EWW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,96487501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,36085801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,99IXFK01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191120,42731901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
